年月,タイトル,売上予測（円）,サービス開始日,サービス終了日,備考
2022-06-01,デスティニーチャイルド,25790000.0,2017-11-24,2023-09-21,無料
2022-07-01,デスティニーチャイルド,26700000.0,2017-11-24,2023-09-21,無料
2022-08-01,デスティニーチャイルド,26300000.0,2017-11-24,2023-09-21,無料
2022-09-01,デスティニーチャイルド,26740000.0,2017-11-24,2023-09-21,無料
2022-10-01,デスティニーチャイルド,30870000.0,2017-11-24,2023-09-21,無料
2022-11-01,デスティニーチャイルド,23920000.0,2017-11-24,2023-09-21,無料
2022-12-01,デスティニーチャイルド,20930000.0,2017-11-24,2023-09-21,無料
2023-01-01,デスティニーチャイルド,24300000.0,2017-11-24,2023-09-21,無料
2023-02-01,デスティニーチャイルド,14090000.0,2017-11-24,2023-09-21,無料
2023-03-01,デスティニーチャイルド,19750000.0,2017-11-24,2023-09-21,無料
2023-04-01,デスティニーチャイルド,17630000.0,2017-11-24,2023-09-21,無料
2023-05-01,デスティニーチャイルド,20040000.0,2017-11-24,2023-09-21,無料
2023-06-01,デスティニーチャイルド,21090000.0,2017-11-24,2023-09-21,無料
2023-07-01,デスティニーチャイルド,13640000.0,2017-11-24,2023-09-21,無料
2023-08-01,デスティニーチャイルド,59868358.20895522,2017-11-24,2023-09-21,無料
2023-09-01,デスティニーチャイルド,59868358.20895522,2017-11-24,2023-09-21,無料
2015-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2015-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2015-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2015-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-02-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2016-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-02-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2017-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-01-01,デッキヒーローズ-本格派戦略カードゲーム-,1730000.0,2015-09-14,2023-11-10,ファンタジー
2018-02-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-05-01,デッキヒーローズ-本格派戦略カードゲーム-,1730000.0,2015-09-14,2023-11-10,ファンタジー
2018-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2018-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-02-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-06-01,デッキヒーローズ-本格派戦略カードゲーム-,40000.0,2015-09-14,2023-11-10,ファンタジー
2019-07-01,デッキヒーローズ-本格派戦略カードゲーム-,110000.0,2015-09-14,2023-11-10,ファンタジー
2019-08-01,デッキヒーローズ-本格派戦略カードゲーム-,220000.0,2015-09-14,2023-11-10,ファンタジー
2019-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2019-10-01,デッキヒーローズ-本格派戦略カードゲーム-,80000.0,2015-09-14,2023-11-10,ファンタジー
2019-11-01,デッキヒーローズ-本格派戦略カードゲーム-,30000.0,2015-09-14,2023-11-10,ファンタジー
2019-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-02-01,デッキヒーローズ-本格派戦略カードゲーム-,160000.0,2015-09-14,2023-11-10,ファンタジー
2020-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-04-01,デッキヒーローズ-本格派戦略カードゲーム-,260000.0,2015-09-14,2023-11-10,ファンタジー
2020-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2020-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-02-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2021-10-01,デッキヒーローズ-本格派戦略カードゲーム-,2110000.0,2015-09-14,2023-11-10,ファンタジー
2021-11-01,デッキヒーローズ-本格派戦略カードゲーム-,3550000.0,2015-09-14,2023-11-10,ファンタジー
2021-12-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-02-01,デッキヒーローズ-本格派戦略カードゲーム-,420000.0,2015-09-14,2023-11-10,ファンタジー
2022-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-06-01,デッキヒーローズ-本格派戦略カードゲーム-,1320000.0,2015-09-14,2023-11-10,ファンタジー
2022-07-01,デッキヒーローズ-本格派戦略カードゲーム-,440000.0,2015-09-14,2023-11-10,ファンタジー
2022-08-01,デッキヒーローズ-本格派戦略カードゲーム-,520000.0,2015-09-14,2023-11-10,ファンタジー
2022-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-10-01,デッキヒーローズ-本格派戦略カードゲーム-,380000.0,2015-09-14,2023-11-10,ファンタジー
2022-11-01,デッキヒーローズ-本格派戦略カードゲーム-,410000.0,2015-09-14,2023-11-10,ファンタジー
2022-12-01,デッキヒーローズ-本格派戦略カードゲーム-,440000.0,2015-09-14,2023-11-10,ファンタジー
2023-01-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-02-01,デッキヒーローズ-本格派戦略カードゲーム-,2370000.0,2015-09-14,2023-11-10,ファンタジー
2023-03-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-04-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-05-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-06-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-07-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-08-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-09-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-10-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2023-11-01,デッキヒーローズ-本格派戦略カードゲーム-,858947.3684210526,2015-09-14,2023-11-10,ファンタジー
2022-04-01,デッドバイデイライト・モバイル - NetEase,21820000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-05-01,デッドバイデイライト・モバイル - NetEase,177000000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-06-01,デッドバイデイライト・モバイル - NetEase,94390000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-07-01,デッドバイデイライト・モバイル - NetEase,62690000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-08-01,デッドバイデイライト・モバイル - NetEase,42700000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-09-01,デッドバイデイライト・モバイル - NetEase,87830000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-10-01,デッドバイデイライト・モバイル - NetEase,79470000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-11-01,デッドバイデイライト・モバイル - NetEase,65810000.0,2022-04-28,2025-03-20,ホラー/オカルト
2022-12-01,デッドバイデイライト・モバイル - NetEase,71180000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-01-01,デッドバイデイライト・モバイル - NetEase,54200000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-02-01,デッドバイデイライト・モバイル - NetEase,67490000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-03-01,デッドバイデイライト・モバイル - NetEase,65130000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-04-01,デッドバイデイライト・モバイル - NetEase,62900000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-05-01,デッドバイデイライト・モバイル - NetEase,60280000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-06-01,デッドバイデイライト・モバイル - NetEase,58730000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-07-01,デッドバイデイライト・モバイル - NetEase,58480000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-08-01,デッドバイデイライト・モバイル - NetEase,59080000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-09-01,デッドバイデイライト・モバイル - NetEase,55380000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-10-01,デッドバイデイライト・モバイル - NetEase,73130000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-11-01,デッドバイデイライト・モバイル - NetEase,55030000.0,2022-04-28,2025-03-20,ホラー/オカルト
2023-12-01,デッドバイデイライト・モバイル - NetEase,63860000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-01-01,デッドバイデイライト・モバイル - NetEase,52870000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-02-01,デッドバイデイライト・モバイル - NetEase,52630000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-03-01,デッドバイデイライト・モバイル - NetEase,52940000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-04-01,デッドバイデイライト・モバイル - NetEase,58490000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-05-01,デッドバイデイライト・モバイル - NetEase,50940000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-06-01,デッドバイデイライト・モバイル - NetEase,35110000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-07-01,デッドバイデイライト・モバイル - NetEase,55320000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-08-01,デッドバイデイライト・モバイル - NetEase,46740000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-09-01,デッドバイデイライト・モバイル - NetEase,42290000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-10-01,デッドバイデイライト・モバイル - NetEase,37400000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-11-01,デッドバイデイライト・モバイル - NetEase,32750000.0,2022-04-28,2025-03-20,ホラー/オカルト
2024-12-01,デッドバイデイライト・モバイル - NetEase,22500000.0,2022-04-28,2025-03-20,ホラー/オカルト
2025-01-01,デッドバイデイライト・モバイル - NetEase,7100000.0,2022-04-28,2025-03-20,ホラー/オカルト
2025-02-01,デッドバイデイライト・モバイル - NetEase,58342941.176470585,2022-04-28,2025-03-20,ホラー/オカルト
2025-03-01,デッドバイデイライト・モバイル - NetEase,58342941.176470585,2022-04-28,2025-03-20,ホラー/オカルト
2019-01-01,デビルブック,47060000.0,2019-01-08,2019-08-07,無料
2019-02-01,デビルブック,6020000.0,2019-01-08,2019-08-07,無料
2019-03-01,デビルブック,17936666.666666668,2019-01-08,2019-08-07,無料
2019-04-01,デビルブック,17936666.666666668,2019-01-08,2019-08-07,無料
2019-05-01,デビルブック,17936666.666666668,2019-01-08,2019-08-07,無料
2019-06-01,デビルブック,17936666.666666668,2019-01-08,2019-08-07,無料
2019-07-01,デビルブック,730000.0,2019-01-08,2019-08-07,無料
2019-08-01,デビルブック,17936666.666666668,2019-01-08,2019-08-07,無料
2019-04-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-05-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-06-01,トリカゴ スクラップマーチ,830000.0,2019-04-25,2020-03-31,無料
2019-07-01,トリカゴ スクラップマーチ,850000.0,2019-04-25,2020-03-31,無料
2019-08-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-09-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-10-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-11-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-12-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2020-01-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2020-02-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2020-03-01,トリカゴ スクラップマーチ,840000.0,2019-04-25,2020-03-31,無料
2019-10-01,トロとパズル ~どこでもいっしょ~,64540000.0,2019-10-01,2021-05-10,パズル
2019-11-01,トロとパズル ~どこでもいっしょ~,59850000.0,2019-10-01,2021-05-10,パズル
2019-12-01,トロとパズル ~どこでもいっしょ~,43350000.0,2019-10-01,2021-05-10,パズル
2020-01-01,トロとパズル ~どこでもいっしょ~,32040000.0,2019-10-01,2021-05-10,パズル
2020-02-01,トロとパズル ~どこでもいっしょ~,31840000.0,2019-10-01,2021-05-10,パズル
2020-03-01,トロとパズル ~どこでもいっしょ~,29480000.0,2019-10-01,2021-05-10,パズル
